,Text,Season,Date,Sentiment Analysis
3488,Self described alpha males when other dudes don t like you it isn t bc we re threatened by you It s bc you re AWFUL ,13,7/9/17,"{'neg': 0.23, 'neu': 0.684, 'pos': 0.086, 'compound': -0.6408}"
3489,Pull it together Will ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3490,Maybe Lee s dad be like nah he s a bitch I m good Seriously is the king of the world ,13,7/9/17,"{'neg': 0.296, 'neu': 0.472, 'pos': 0.232, 'compound': -0.128}"
3491, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/9/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3492,I have a theory about who Rachel is engaged to aka the winner of ,13,7/9/17,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.7579}"
3493,When it s Sunday and you re one day closer to a new episode of  finally soexcited,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3494,Wrap your arms around me Peter  BachelorNation mondayiscoming,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3495, please capitalize on this,13,7/9/17,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}"
3496,When don t tweet about an episode I don t know what I m supposed to think about the dates,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3497,Who will accept this final Rose thebachelorette finalrose,13,7/9/17,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}"
3498,I guess it s time to catch up on  in an attempt to feel alive again,13,7/9/17,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}"
3499,They seriously did a spelling bee ,13,7/9/17,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.1779}"
3500,Just saying if I was  my final 2 would be Peter and Alex swoon,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3501,Watching  is like taking a college course in toxicmasculinity,13,7/9/17,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
3502,Catching up on  getting rid of Lee Well done Rachel,13,7/9/17,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
3503,bryan i need a hug made my skeleton leave my bod but if he was THAT GUY in middle school it explains EVERYTHING ,13,7/9/17,"{'neg': 0.05, 'neu': 0.858, 'pos': 0.093, 'compound': 0.2382}"
3504,i don t like conflict AT ALL says lee with a smile on his face and a twinkle in his eye ,13,7/9/17,"{'neg': 0.108, 'neu': 0.657, 'pos': 0.235, 'compound': 0.4019}"
3505, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/9/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3506,to put it mildly i m SUPER behind on  but i have THOUGHTS,13,7/9/17,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.4246}"
3507,Can t wait for  tomorrow night teamrachel,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3508,Watching an episode of Mystery Diners and the villain looks and sounds an awful lot like from  awks,13,7/9/17,"{'neg': 0.274, 'neu': 0.622, 'pos': 0.104, 'compound': -0.6249}"
3509,Lee and Iggy needs to go home ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3510,Rachel struggled through that kiss with Fred looool Awkward ,13,7/9/17,"{'neg': 0.312, 'neu': 0.469, 'pos': 0.219, 'compound': -0.0516}"
3511,Iggy is a lil snitch man ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3512,Iggy you are lying she didn t say that you were the one that brought Josiah s name up ,13,7/9/17,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5267}"
3513,Wby cant we just skip to Peter and Rachel s engagement ,13,7/9/17,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}"
3514,Typical black girl ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3515,Rachel is thinking about being licensed to practice in Wisconsin bruh home girl is ready to move ,13,7/9/17,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}"
3516,If Rachel into Peter one more time ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3517,Josiah is cocky ,13,7/9/17,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.128}"
3518,Iggy needs to go home ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3519,Josiah you in love with the trophy or Rachel ,13,7/9/17,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}"
3520,Why am i just hearing COITUS ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3521,Josiah cocky ,13,7/9/17,"{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.128}"
3522,Oh Bryan wasnt there ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3523,Champion Speller my pick Bryan ,13,7/9/17,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}"
3524,Eric FACADE F A C A D E Physde ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3525, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/9/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3526,What ever happened to DeMareo ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3527,4 of the men will remain amp get to take Rachel to their hometown  tmrw at 8 7c amp join our,13,7/9/17,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}"
3528,All the contestants get a feature in a stage show ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3529,Dean gets the sympathy rose OneOnOne ,13,7/9/17,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
3530,1  weird show 2 Did y know they rented out Christchurch Cathedral amp the Cranberries played 3 bachelorette rerun I judge me,13,7/9/17,"{'neg': 0.089, 'neu': 0.785, 'pos': 0.126, 'compound': 0.1779}"
3531,If Lee doesnt go home I am and i am already home ,13,7/9/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3532,Lee why you gotta ruin Jacque s moment ,13,7/9/17,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.5859}"
3533,just realized thebachelorette and teenmom2 are on tomorrow night,13,7/17/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3534,Peter amp Rachel r both in LA rn amp I m starting to wonder cus she said this weekend her amp her fianc are having time ,13,7/17/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3535,what i see in the corner of my room when i wake up with sleep paralysis at 3am thebachelorette,13,7/17/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3536, Check out a few details on Eric and Rachel s date,13,7/17/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3537,Ugh ok I m ngl Bryan and Rachel looked cute in the hometown preview but idk we ll see thebachelorette,13,7/17/17,"{'neg': 0.166, 'neu': 0.664, 'pos': 0.171, 'compound': 0.0258}"
3538,No no she doesn t Bryan Eric and Dean need to go TeamPeter Pachal,13,7/17/17,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5267}"
3539, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/17/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3540,Excited for thebachelorette home town dates tomorrow Need something to listen to on the way to work while,13,7/17/17,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.34}"
3541,Excited for thebachelorette home town dates tomorrow Need something to listen to on the way to work while,13,7/17/17,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.34}"
3542,Wells Waters or Alexis Adams What do y all think  TheBachelor,13,7/17/17,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
3543,Did Bryan mom said I ll kill ya ,13,7/17/17,"{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.6908}"
3544,has a tough decision to make after Hometowns ,13,7/16/17,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.128}"
3545,I m watching thebachelorette over game of thrones and I m not ashamed in the slightest,13,7/16/17,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.3724}"
3546,Adam gt gt gt gt gt gt gt gt gt gt Eric Rachel no haces una bien ,13,7/16/17,"{'neg': 0.075, 'neu': 0.205, 'pos': 0.719, 'compound': 0.93}"
3547, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/16/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3548,I am just catching up on thebachelorette now and these angles are KILLING ME,13,7/16/17,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.7297}"
3549,Te spoileas ves las citas de Rachel con Peter ves las citas de Rachel con Bryan y te cortocircuita la mente ,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3550,Mood ,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3551, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/16/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3552,a belated Happy 23rd Birthday to you looking forward as always to the  podcast next weekend when I,13,7/16/17,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.5719}"
3553,No le entra en la cabeza que hay gente a la que le cuesta m s abrirse Forzar a la gente nunca es bien ,13,7/16/17,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296}"
3554,Peter and Rachel are perfect thebachelorette,13,7/16/17,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}"
3555,Ugh once again i have no hope isn t the winner and  suppose to not like each other s pictures,13,7/16/17,"{'neg': 0.275, 'neu': 0.465, 'pos': 0.26, 'compound': 0.1506}"
3556,you bring your baby to swim lessons and Peter s the instructor wyd ,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3557,to try and get me to watch it w him david says GameOfThrones is just thebachelorette in a fictional world but i don t think that s true,13,7/16/17,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.5719}"
3558, Helicopter ride picnic on cliff edge to then break up with someone noo was one of my faves how brutal,13,7/16/17,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.6249}"
3559,When are The Bachelor TV shows real or faked thebachelor thebachelorette bachelornation,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3560,Tomorrow we meet Dean s dad Get excited Catch up on Touching Base on The Bachelorette,13,7/16/17,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}"
3561,Rachel y Bryan son el antiship ,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3562,The Bachelorette 2017 Discover who will get a hometown date w Rachel bachelornation,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3563,I really wish they would edit out the kissing sounds in ,13,7/16/17,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.7713}"
3564,TheRachLindsay and Bryan heat things up in Miami  is all new tomorrow at 8 7c on ABC,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3565,Trolling PR stunts for ratings  liking recent top 4 photos with her in it,13,7/16/17,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.5423}"
3566,and Bryan heat things up in Miami  is all new tomorrow at 8 7c on ABC,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3567,Shippo mucho que Dean y Peter se lleven tan bien ,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3568, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/16/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3569,Qu le ver Rachel a Bryan No es ni guapo Conversaciones vac as plachadas de oreja y lengua hasta la campanilla ,13,7/16/17,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}"
3570,Veo a Rachel unos dejes de est pida que me echan mucho para atr s Me chirr a bastante ,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3571,,13,7/16/17,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}"
3572,Ha ha ha I m enjoying my  trolling before I sleep So Rachel Peter amp Bryan are trolling us hey,13,7/16/17,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.8625}"
3573,Iggy shut the hell up You need to go now ,13,7/16/17,"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.6808}"
3574,Go Josiah ,13,7/16/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3575,Peter is a cutie ,13,7/16/17,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}"
3576, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/16/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3577,I missed a lot I don t even know how to unpack all the happening But hey Rach Lolol thebachelorette,13,7/16/17,"{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.1531}"
3578,The amount of food consumed on Shahs makes up for all the food that gets wasted by no one eating it on TheBachelor and ,13,7/24/17,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.6597}"
3579,I need ice cream while I m watching  I get too emotional,13,7/24/17,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.1531}"
3580,I really do not like Kaitlyn she has to be the worst one to date AwfulWoman ,13,7/24/17,"{'neg': 0.332, 'neu': 0.668, 'pos': 0.0, 'compound': -0.756}"
3581,Pachel Chemistry TeamPeter  RachelLindsay,13,7/24/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3582,Who wakes up at 37 and decides that is the time to become an aspiring pop star ,13,7/24/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3583,Omg Bryan s family nothanks goodbye ,13,7/24/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3584, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/24/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3585,Catching up on  and crying because I won t see unglert on my screen anymore,13,7/24/17,"{'neg': 0.174, 'neu': 0.618, 'pos': 0.208, 'compound': 0.1531}"
3586,fixed your video Hilarious edit theBachelorette,13,7/23/17,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
3587,Austin and I finally watched  Hometowns and I gotta say Bryan would NOT have lasted after that with me butnowilikeEric,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3588,24 hours til we meet The Honorable Judge Sam Lindsay samlindsaywatch ,13,7/23/17,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5423}"
3589,White Male I don t understand the race card ,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3590,Peter Kraus Talks Which Guy On Rachel s Season He Can t Stand ,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3591,thebachelorette I m a full supporter yet it s a faulty premise 2 say U can t now be in love if U haven t yet Eric,13,7/23/17,"{'neg': 0.102, 'neu': 0.619, 'pos': 0.279, 'compound': 0.6124}"
3592, s Peter Kraus is sounding the alarm about one of the other remaining contestants,13,7/23/17,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}"
3593,The Bachelorette Men Tell ALL Will Rachel Call Out Lee  ABC GRLOL,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3594, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/23/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3595,Hey Peter if you and Rachel don t end up together feel free to pm me ,13,7/23/17,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.5106}"
3596,check hilarious breakdown vid Peter vs ScammerBae theBachelorette TeamPeter Pachel,13,7/23/17,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
3597,Funny theBachelorette Peter vs ScammerBae vid breakdown fixed it TeamPeter teamPachel Pachel,13,7/23/17,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
3598,Catch up on hometown dates here ,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3599,You can tell Dean was really embarrassed by his father ,13,7/23/17,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4201}"
3600,Kind of makes you question his intentions for going on theBachelorette,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3601,I m sure he went on theBachelorette for the right reasons,13,7/23/17,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}"
3602,But Dean is such a sweetheart maan ,13,7/23/17,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.7876}"
3603,Awww poor Dean hugs xo ,13,7/23/17,"{'neg': 0.333, 'neu': 0.323, 'pos': 0.344, 'compound': 0.0258}"
3604,I too felt uneasy watching that altercation between Dean amp his father ,13,7/23/17,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}"
3605, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/23/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3606,MONDAY  talks hometowns amp fantasy suites unglert rides w,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3607,Let s be honest Peter and Rachel will not last in the real world He is hot and all but there is no spark whatsoever ,13,7/23/17,"{'neg': 0.099, 'neu': 0.742, 'pos': 0.159, 'compound': 0.1779}"
3608,I just can t wait who is your f1  obsessed,13,7/23/17,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.1779}"
3609,Might ve found out who Rachel picks at the end of the  season,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3610,We finally got to the race conversation I wanted this at the beginning just to put it out there ,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3611,I would marry Peter even with that stupid shoulder tattoo he has ,13,7/23/17,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}"
3612,Finally catching up on  hopefully I don t fall asleep,13,7/23/17,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
3613,Has Peter s mom been on the Bachelor Bachelorette before as a mom Or as a contestant,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3614,Rachel saw Deans dads house and thought she was in the ghetto That sealed his fate ,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3615,Don t forget to set your lineup on Who do you think will score the most points during tomorrow ,13,7/23/17,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}"
3616,Discover how the hometown dates went on The Bachelorette w Rachel thebachelorette,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3617, s Peter Kraus is sounding the alarm about one of the other remaining contestants,13,7/23/17,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}"
3618,Bryan s mom tho ,13,7/23/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3619,I wonder with watches  She might as well She has nothing else to do Republicans,13,7/23/17,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}"
3620, NBAAwards 19 Incredible Photos Of Dads In Delivery Rooms That ll Bring Tears To Your Eyes,13,7/23/17,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
3621,Loved seeing  in my Beaded Necklaces Hope she finds love,13,7/31/17,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.9001}"
3622,Looking forward to your next article  RachelLindsay odyssey,13,7/31/17,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
